CYCLE,CMTE_ID,AMNDT_IND,REPORT_TYPE,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TYPE,ENTITY_TYPE,NAME,CITY,STATE,ZIP,EMPLOYER,OCCUPATION,TRANSACTION_DATE,TRANSACTION_AMOUNT,OTHER_ID,TRANSACTION_ID,FILE_NUM,MEMO_CODE,MEMO_TEXT,SUB_ID
2004,C00384032,N,12G,,24962678543.0,15,IND,"KAUFFMAN, CHRISTOPHER",HANOVER,MN,55341.0,K-MFG INC,GENERAL MANAGER,10052004.0,250,,41011.C20327,146397.0,,,4102820041044438643
2004,C00384032,N,12G,,24962678543.0,15,IND,"LEWANDOWSKI, LALIANIA",BUFFALO,MN,55313.0,FIRST HOME MORTGAGE,BROKER,10132004.0,500,,41019.C20462,146397.0,,,4102820041044438644
2004,C00384032,N,12G,,24962678544.0,15,IND,"WILSON, GARY L",LOS ANGELES,CA,90077.0,NORTHWEST AIRLINES,EXECUTIVE,10062004.0,2000,,41011.C20245,146397.0,,,4102820041044438646
2004,C00384032,N,12G,,24962678544.0,15,IND,"KONTOGIANNIS, GEORGIA",GLEN HEAD,NY,11545.0,,REQUESTED,10062004.0,1000,,41011.C20246,146397.0,,,4102820041044438647
2004,C00384032,N,12G,,24962678545.0,15,IND,"COLE, JOHN",MINNEAPOLIS,MN,55402.0,INFORMATION REQUESTED,RETIRED,10062004.0,250,,41011.C20249,146397.0,,,4102820041044438648
2004,C00384032,N,12G,,24962678545.0,15,IND,"MYERS, JANET",NAPLES,FL,34105.0,INFORMATION REQUESTED,RETIRED,10062004.0,250,,41011.C20256,146397.0,,,4102820041044438649
2004,C00384032,N,12G,,24962678545.0,15,IND,"STORMS, EUGENE",EDEN PRAIRIE,MN,55347.0,NORTHWESTERN MUTUAL LIFE,PARTNER,10052004.0,300,,41011.C20265,146397.0,,,4102820041044438651
2004,C00384032,N,12G,,24962678512.0,15,IND,"BERMAN-LITMAN, KARI",MINNEAPOLIS,MN,55426.0,SELF,ATTORNEY,10052004.0,500,,41011.C20287,146397.0,,,4102820041044438512
2004,C00384032,N,12G,,24962678511.0,15,IND,"MCKEE, BARRY",STILLWATER,MN,55082.0,INFORMATION REQUESTED,ATTORNEY,10052004.0,250,,41011.C20201,146397.0,,,4102820041044438511
2004,C00384032,N,12G,,24962678512.0,15,IND,"HOFFMAN, NORMAN",WACONIA,MN,55387.0,TECH ORDINANCE,EXEC,10132004.0,2000,,41019.C20466,146397.0,,,4102820041044438513
2004,C00384032,N,12G,,24962678512.0,15,IND,"NELSON, JAMES",COKATO,MN,55321.0,FAIRBAULT FOODS,EXEC,10132004.0,200,,41019.C20532,146397.0,,,4102820041044438514
2004,C00384032,N,12G,,24962678513.0,15,IND,"KELLY, TIMOTHY D.",MINNEAPOLIS,MN,55436.0,KELLY & BERENS,ATTORNEY,10082004.0,2000,,41011.C20370,146397.0,,,4102820041044438517
2004,C00384032,N,12G,,24962678514.0,15,IND,"KLAS SR, ROBERT C.",SAINT PAUL,MN,55118.0,TAPEMARK INC,CHAIRMAN,10072004.0,500,,41011.C20275,146397.0,,,4102820041044438518
2004,C00384032,N,12G,,24962678514.0,15,IND,"MASSIE, JAMES",MINNEAPOLIS,MN,55426.0,INFORMATION REQUESTED,RETIRED,10132004.0,250,,41019.C20551,146397.0,,,4102820041044438519
2004,C00384032,N,12G,,24962678546.0,15,IND,"GRUNDHOFER, JERRY",MINNEAPOLIS,MN,55402.0,US BANCORP,EXECUTIVE,10072004.0,500,,41011.C20278,146397.0,,,4102820041044438652
2004,C00384032,N,12G,,24962678546.0,15,IND,"WALLER, JOEL",NEW HOPE,MN,55428.0,,REQUESTED,10082004.0,500,,41011.C20376,146397.0,,,4102820041044438657
2004,C00384032,N,12G,,24962678546.0,15,IND,"WYLIE, CRAIG",HAM LAKE,MN,55304.0,WOLF CREEK ELK RANCH,FARMER,10082004.0,1000,,41011.C20380,146397.0,,,4102820041044438658
2004,C00384032,N,12G,,24962678547.0,15,IND,"MCKINNELL, HENRY",GREENWICH,CT,6830.0,,REQUESTED,10082004.0,2000,,41019.C20421,146397.0,,,4102820041044438663
2004,C00384032,N,12G,,24962678547.0,15,IND,"BURKE, RICHARD",PARADISE VALLEY,AZ,85253.0,SELF,CONSULTANT,10122004.0,500,,41019.C20433,146397.0,,,4102820041044438668
2004,C00384032,N,12G,,24962678515.0,15,IND,"GRUNDHOFER, JOHN",MINNEAPOLIS,MN,55402.0,US BANCORP,CHAIRMAN,10132004.0,500,,41019.C20721,146397.0,,,4102820041044438523
2004,C00384032,N,12G,,24962678514.0,15,IND,"PIPER, ADDISON",HAMEL,MN,55340.0,PIPER JAFFRAY,INVESTOR,10122004.0,500,,41019.C20455,146397.0,,,4102820041044438520
2004,C00384032,N,12G,,24962678515.0,15,IND,"SCHILLING, HUGH K",SAINT PAUL,MN,55105.0,HORTON MFG CO,CHAIRMAN,10122004.0,1000,,41019.C20437,146397.0,,,4102820041044438521
2004,C00384032,N,12G,,24962678515.0,15,IND,"SIME, MICHAEL R.",LONG LAKE,MN,55356.0,CREATIVE CARTON,PRESIDENT,10132004.0,1000,,41019.C20468,146397.0,,,4102820041044438522
2004,C00384032,N,12G,,24962678516.0,15,IND,"DAVIS, MARK",SAINT PETER,MN,56082.0,DAVISCO FOODS INTL,OWNER,10122004.0,1000,,41019.C20429,146397.0,,,4102820041044438526
2004,C00384032,N,12G,,24962678518.0,15,IND,"SEATON, DOUGLAS",MINNEAPOLIS,MN,55439.0,BURK & SEATON PA,ATTORNEY,10132004.0,500,,41019.C20459,146397.0,,,4102820041044438530
2004,C00384032,N,12G,,24962678548.0,15,IND,"LADNER, FRANK",LAWRENCEVILLE,IL,62439.0,,REQUESTED,10122004.0,2000,,41019.C20446,146397.0,,,4102820041044438672
2004,C00384032,N,12G,,24962678547.0,15,IND,"POPP, TERI",WAYZATA,MN,55391.0,SELF,HOMEMAKER,10122004.0,1000,,41019.C20435,146397.0,,,4102820041044438669
2004,C00384032,N,12G,,24962678548.0,15,IND,"ANDERSEN, ANTHONY",SAINT PAUL,MN,55114.0,,REQUESTED,10122004.0,1000,,41019.C20436,146397.0,,,4102820041044438670
2004,C00384032,N,12G,,24962678548.0,15,IND,"COHEN MD, LARRY S",MINNETONKA,MN,55305.0,SELF,PHYSICIAN,10122004.0,750,,41019.C20439,146397.0,,,4102820041044438671
2004,C00384032,N,12G,,24962678549.0,15,IND,"HOEPPNER, CORY",MINNEAPOLIS,MN,55409.0,PIPER JAFFRAY,VP,10122004.0,1000,,41019.C20454,146397.0,,,4102820041044438676
2004,C00384032,N,12G,,24962678549.0,15,IND,"WICKER, DAVID",GRANT,MN,55110.0,,REQUESTED,10132004.0,1000,,41019.C20461,146397.0,,,4102820041044438677
2004,C00384032,N,12G,,24962678549.0,15,IND,"HOFFMAN, ANN",WACONIA,MN,55387.0,SELF,HOMEMAKER,10132004.0,2000,,41019.C20467,146397.0,,,4102820041044438678
2004,C00384032,N,12G,,24962678550.0,15E,IND,"SIGURDSEN, LEONARD",GRASSTON,MN,55030.0,INFORMATION REQUESTED,RETIRED,10072004.0,250,C00332296,41019.C20685,146397.0,,,4102820041044438680
2004,C00384032,N,12G,,24962678550.0,15,IND,"LUTH, RANDY",BECKER,MN,55308.0,,INFORMATION REQUESTED,10132004.0,500,,41019.C20719,146397.0,,,4102820041044438682
2004,C00384032,N,12G,,24962678518.0,15,IND,"CARLSTROM JR, GEORGE",MANKATO,MN,56003.0,GEORGE CARLSTROM CONSTRUCTIN C,CONTRACTOR,10132004.0,400,,41019.C20542,146397.0,,,4102820041044438532
2004,C00384032,N,12G,,24962678519.0,15,IND,"VAUGHN, THERESE",DULUTH,MN,55803.0,INFORMATION REQUESTED,RETIRED,10102004.0,250,,41019.C20402,146397.0,,,4102820041044438533
2004,C00384032,N,12G,,24962678521.0,15,IND,"JOHNSON, SANKEY A.",WAYZATA,MN,55391.0,TOWER AUTOMOTIVE,PRESIDENT,10132004.0,1000,,41019.C20463,146397.0,,,4102820041044438539
2004,C00384032,N,12G,,24962678521.0,15,IND,"COLEMAN JR, DOUGLAS",LONG LAKE,MN,55356.0,INFORMATION REQUESTED,RETIRED,10062004.0,250,,41011.C20242,146397.0,,,4102820041044438540
2004,C00384032,N,12G,,24962678521.0,15,IND,"RUTSTEIN, HAROLD",SAINT PAUL,MN,55118.0,GRIGGS COOPER & CO,VP,10082004.0,250,,41011.C20372,146397.0,,,4102820041044438541
2004,C00384032,N,12G,,24962678522.0,15,IND,"WRIGHT, MICHAEL",WAYZATA,MN,55391.0,INFORMATION REQUESTED,RETIRED,10122004.0,500,,41019.C20434,146397.0,,,4102820041044438542
2004,C00384032,N,12G,,24962678522.0,15,IND,"HODAPP, DON",EDINA,MN,55436.0,INFORMATION REQUESTED,RETIRED,10052004.0,500,,41011.C20223,146397.0,,,4102820041044438544
2004,C00384032,N,12G,,24962678523.0,15,IND,"KING, PETER",SAINT PAUL,MN,55127.0,INFORMATION REQUESTED,RETIRED,10132004.0,250,,41019.C20528,146397.0,,,4102820041044438545
2004,C00384032,N,12G,,24962678523.0,15,IND,"BARTON, RAYMOND",EXCELSIOR,MN,55331.0,GREAT CLIPS INC,EXEC,10082004.0,1000,,41011.C20378,146397.0,,,4102820041044438546
2004,C00384032,N,12G,,24962678524.0,15,IND,"LUTHER, CHARLES",EDINA,MN,55436.0,LUTHER AUTOMOTIVE GR,OWNER,10132004.0,500,,41019.C20695,146397.0,,,4102820041044438548
2004,C00384032,N,12G,,24962678524.0,15,IND,"PETRUCCI, GARY",LONG LAKE,MN,55356.0,PIPER JAFFRAY,BROKER,10122004.0,500,,41019.C20457,146397.0,,,4102820041044438549
2004,C00384032,N,12G,,24962678525.0,15,IND,"NELSON, CURTIS",WAYZATA,MN,55391.0,CARLSON CO,PRESIDENT,10122004.0,1000,,41019.C20465,146397.0,,,4102820041044438553
2004,C00384032,N,12G,,24962678524.0,15,IND,"SCHILLING, PAUL",CAREFREE,AZ,85377.0,INFORMATION REQUESTED,RETIRED,10082004.0,500,,41011.C20379,146397.0,,,4102820041044438550
2004,C00384032,N,12G,,24962678526.0,15,IND,"MULLIN, JEAN",CHASKA,MN,55318.0,INFORMATION REQUESTED,RETIRED,10132004.0,250,,41019.C20702,146397.0,,,4102820041044438554
2004,C00384032,N,12G,,24962678526.0,15,IND,"SATHER, HELEN",ROUND LAKE,MN,56167.0,INFORMATION REQUESTED,RETIRED,10132004.0,250,,41019.C20546,146397.0,,,4102820041044438555
2004,C00384032,N,12G,,24962678526.0,15,IND,"JAROCKI, JAMES",DULUTH,MN,55812.0,STOLAT PARTNERS,INVESTMENT ADVISOR,10102004.0,2000,,41019.C20407,146397.0,,,4102820041044438556
2004,C00384032,N,Q3,,24971735378.0,15,IND,"EHLEN, STEVEN",SARTELL,MN,56377,,REQUESTED,9282004.0,250,,1001200437C19914,141010.0,,,4102220041043901612
2004,C00384032,N,Q3,,24971735379.0,15,IND,"NICHOLSON, MARTHA",SAINT PAUL,MN,55110,INFORMATION REQUESTED,HOMEMAKER,9132004.0,1000,,1001200437C19660,141010.0,,,4102220041043901614
2004,C00384032,N,Q3,,24971735380.0,15,IND,"JURGENS, GERALD L",SARTELL,MN,56377,,REQUESTED,9202004.0,200,,1001200437C19831,141010.0,,,4102220041043901616
2004,C00384032,N,Q3,,24971735380.0,15,IND,"SIMON, STEPHANIE",MINNEAPOLIS,MN,55424,ALLIANCE CAPITAL MGMT,INVESTMENT ADVISOR,9012004.0,1000,,0915200444C19164,141010.0,,,4102220041043901617
2004,C00384032,N,Q3,,24971735381.0,15,IND,"CASTO, WILLIAM",WAITE PARK,MN,56387,SAINT CLOUD WIRELESS,CEO,9232004.0,500,,1001200437C19925,141010.0,,,4102220041043901620
2004,C00384032,N,Q3,,24971735382.0,15,IND,"CASH MD, RICHARD",SAUK RAPIDS,MN,56379,SAINT CLOUD MEDICAL CLINIC,PHYSICAN,9092004.0,250,,0915200444C19218,141010.0,,,4102220041043901625
2004,C00384032,N,Q3,,24971735383.0,15,IND,"ANDERSON, ROBERT D",SCANDIA,MN,55073,INFORMATION REQUESTED,RETIRED,9102004.0,250,,0915200444C19332,141010.0,,,4102220041043901626
2004,C00384032,N,Q3,,24971735383.0,15,IND,"BENTDAHL, E E (RAY)",MINNEAPOLIS,MN,55410,EXCEL BANK,BANKER,9012004.0,500,,0915200444C19170,141010.0,,,4102220041043901631
2004,C00384032,N,Q3,,24971735383.0,15,IND,"MELLAS, KATHLEEN",ANDOVER,MN,55304,,REQUESTED,9012004.0,250,,0915200444C19196,141010.0,,,4102220041043901630
2004,C00384032,N,Q3,,24971735384.0,15,IND,"BOGOTTY, BO",HUGO,MN,55038,UPPER DECK BAR & GRILL,CEO,9302004.0,200,,41011.C20099,141010.0,,,4102220041043901633
2004,C00384032,N,Q3,,24971735384.0,15,IND,"SCHULZE, RICHARD",MINNEAPOLIS,MN,55437,BEST BUY,CEO,9092004.0,1000,,0915200444C19654,141010.0,,,4102220041043901636
2004,C00384032,N,Q3,,24971735385.0,15,IND,"GHERTY, JOHN",SAINT PAUL,MN,55110,LAND O LAKES,EXEC,9142004.0,500,,0915200444C19607,141010.0,,,4102220041043901637
2004,C00384032,N,Q3,,24971735385.0,15,IND,"PETERSON, ALAN",GLEN ELLYN,IL,60137,TUCKER ALAN INC,CONSULTANT,9142004.0,2000,,1001200437C19722,141010.0,,,4102220041043901640
2004,C00384032,N,Q3,,24971735385.0,15,IND,"TANKENOFF, SCOTT",MINNEAPOLIS,MN,55413,HILLCREST DEVELOPMENT,EXECUTIVE,9142004.0,750,,1001200437C19739,141010.0,,,4102220041043901641
2004,C00384032,N,Q3,,24971735386.0,15,IND,"ABRAMS, MICHAEL",HOPKINS,MN,55305,,REQUESTED,9132004.0,750,,0915200444C19360,141010.0,,,4102220041043901642
2004,C00384032,N,Q3,,24971735386.0,15,IND,"RAPPAPORT, GARY",WAYZATA,MN,55391,VENTURIAN HOLDINGS,CEO,9132004.0,750,,0915200444C19365,141010.0,,,4102220041043901643
2004,C00384032,N,Q3,,24971735386.0,15,IND,"ROSEN, DANIEL",MINNEAPOLIS,MN,55402,ROSEN & ROSEN,ATTORNEY,9132004.0,1000,,0915200444C19359,141010.0,,,4102220041043901648
2004,C00384032,N,Q3,,24971735387.0,15,IND,"LUSKEY, LEO",ANDOVER,MN,55304,TYRONE TRANSPORTATION,BROKER,9282004.0,200,,1001200437C19909,141010.0,,,4102220041043901649
2004,C00384032,N,Q3,,24971735387.0,15,IND,"DENOMA, MICHAEL",LAKE ELMO,MN,55042,INFORMATION REQUESTED,RETIRED,9102004.0,200,,0915200444C19246,141010.0,,,4102220041043901650
2004,C00384032,N,Q3,,24971735354.0,15,IND,"ROVICK, ARNE",MINNEAPOLIS,MN,55436,EDINA REALTY,REALTOR,9142004.0,250,,1001200437C19709,141010.0,,,4102220041043901479
2004,C00384032,N,Q3,,24971735388.0,15,IND,"CHRISTENSEN, JAMES C",SAUK RAPIDS,MN,56379,ARRAY SERVICES GRP,CEO,9142004.0,500,,0915200444C19612,141010.0,,,4102220041043901652
2004,C00384032,N,Q3,,24971735353.0,15,IND,"NEWKIRK, RAYMOND",WAYZATA,MN,55391,TEAMVANTAGE MOLDING,EXEC,9032004.0,500,,0915200444C19461,141010.0,,,4102220041043901478
2004,C00384032,N,Q3,,24971735354.0,15,IND,"REHR, DAVID",ARLINGTON,VA,22207,NATL BEER WHOLESALERS ASSOC,LOBBYIST,9302004.0,1000,,41011.C20075,141010.0,,,4102220041043901481
2004,C00384032,N,Q3,,24971735355.0,15,IND,"SPATZ, RUTH CAROL",EXCELSIOR,MN,55331,OSMONICS,ENGINEER,9132004.0,500,,0915200444C19398,141010.0,,,4102220041043901483
2004,C00384032,N,Q3,,24971735355.0,15,IND,"MCCORMICK, JAMES",HOPKINS,MN,55305,DELOITTE & TOUCHE,CPA,9302004.0,500,,41011.C20106,141010.0,,,4102220041043901484
2004,C00384032,N,Q3,,24971735355.0,15,IND,"ANDERSON, KIM",SAINT PAUL,MN,55127,KIM C ANDERSON & CO INC,OWNER,9302004.0,1000,,41011.C20146,141010.0,,,4102220041043901485
2004,C00384032,N,Q3,,24971735356.0,15,IND,"REHBEIN, MYRNA",SAINT PAUL,MN,55127,INFORMATION REQUESTED,HOMEMAKER,9222004.0,1000,,1001200437C19794,141010.0,,,4102220041043901487
2004,C00384032,N,Q3,,24971735356.0,15,IND,"DALBEC, DEBRA",HAMEL,MN,55340,DALCO ROOFING & SHEET METAL,OWNER,9152004.0,400,,1001200437C19936,141010.0,,,4102220041043901488
2004,C00384032,N,Q3,,24971735357.0,15,IND,"LYTLE, RICHARD",GREENWICH,CT,06831,INFORMATION REQUESTED,RETIRED,9072004.0,1000,,1001200437C19690,141010.0,,,4102220041043901494
2004,C00384032,N,Q3,,24971735358.0,15,IND,"PULLES, MICHELLE",MINNEAPOLIS,MN,55446,HOMEMAKER,HOMEMAKER,9142004.0,2000,,0915200444C19604,141010.0,,,4102220041043901495
2004,C00384032,N,Q3,,24971735358.0,15,IND,"WEBER, CHERYL",ALEXANDRIA,VA,22308,HOMEMAKER,HOMEMAKER,9132004.0,1000,,0915200444C19377,141010.0,,,4102220041043901496
2004,C00384032,N,Q3,,24971735358.0,15,IND,"HERTOGS, SAM",HASTINGS,MN,55033,BURSTEIN HERTOGS,ATTORNEY,9202004.0,200,,1001200437C19838,141010.0,,,4102220041043901497
2004,C00384032,N,Q3,,24971735359.0,15,IND,"AGEE, JOHN",SAINT PAUL,MN,55118,ADLER MGMT,INVESTOR,9132004.0,200,,0915200444C19401,141010.0,,,4102220041043901498
2004,C00384032,N,Q3,,24971735359.0,15,IND,"RAISBECK, DAVID",EXCELSIOR,MN,55331,CARGILL,EXEC,9132004.0,1000,,1001200437C19668,141010.0,,,4102220041043901499
2004,C00384032,N,Q3,,24971735359.0,15,IND,"HOVLAND, JAMES",MINNEAPOLIS,MN,55424,KRAUSE & ROLLINS,ATTORNEY,9012004.0,250,,0915200444C19158,141010.0,,,4102220041043901500
2004,C00384032,N,Q3,,24971735360.0,15,IND,"PAGE, GREGORY",EDEN PRAIRIE,MN,55344,CARGILL,MANAGER,9102004.0,500,,0915200444C19302,141010.0,,,4102220041043901501
2004,C00384032,N,Q3,,24971735360.0,15,IND,"NICKOLOFF, ROBERT",SAINT PAUL,MN,55105,VENTULI GROUP,ATTORNEY,9282004.0,250,,41011.C20061,141010.0,,,4102220041043901503
2004,C00384032,N,Q3,,24971735361.0,15,IND,"MCCROSSAN, HELEN",ROGERS,MN,55374,INFORMATION REQUESTED,HOMEMAKER,9142004.0,1000,,0915200444C19619,141010.0,,,4102220041043901504
2004,C00384032,N,Q3,,24971735361.0,15,IND,"BURWELL, BARBARA",WAYZATA,MN,55391,INFORMATION REQUESTED,HOMEMAKER,9142004.0,2000,,0915200444C19625,141010.0,,,4102220041043901510
2004,C00384032,N,Q3,,24971735363.0,15,IND,"FAYFIELD, MARY",MINNEAPOLIS,MN,55440,INFORMATION REQUESTED,HOMEMAKER,9272004.0,2000,,41011.C19947,141010.0,,,4102220041043901521
2004,C00384032,N,Q3,,24971735363.0,15,IND,"BOSCHWITZ, KENNETH",MINNEAPOLIS,MN,55410,HOME VALU,BUSINESS OWNER,9142004.0,1000,,1001200437C19730,141010.0,,,4102220041043901527
2004,C00384032,N,Q3,,24971735364.0,15,IND,"HUMBOLDT, ROBERT",LONG LAKE,MN,55356,POLY FOAM INC,PRESIDENT,9272004.0,300,,41011.C19971,141010.0,,,4102220041043901528
2004,C00384032,N,Q3,,24971735364.0,15,IND,"SNELGROVE, EDWARD",MOUNTAIN VIEW,CA,94040,GENOMIC HEALTH,VP OF MKTG,9282004.0,500,,1001200437C19919,141010.0,,,4102220041043901530
2004,C00384032,N,Q3,,24971735389.0,15,IND,"REISINGER MD, JOHN",SAINT CLOUD,MN,56304,CENTRAL MN ANESTHESIA,PHYSICIAN,9102004.0,200,,0915200444C19261,141010.0,,,4102220041043901657
2004,C00384032,N,Q3,,24971735390.0,15,IND,"TURCH, DAVID",WASHINGTON,DC,20002,DAVID TURCH AND ASSOC,LOBBYIST,9292004.0,500,,41011.C20034,141010.0,,,4102220041043901658
2004,C00384032,N,Q3,,24971735391.0,15,IND,"DUFF, ANDREW",MINNEAPOLIS,MN,55405,PIPER JAFFRAY,EXEC,9082004.0,500,,0915200444C19652,141010.0,,,4102220041043901666
2004,C00384032,N,Q3,,24971735392.0,15,IND,"HULL, THOMAS",WAYZATA,MN,55391,LOWRY HILL INVESTORS,BROKER,9292004.0,1000,,41011.C20023,141010.0,,,4102220041043901667
2004,C00384032,N,Q3,,24971735392.0,15,IND,"RINEK, MARCIA",MINNEAPOLIS,MN,55436,SELF,HOMEMAKER,9012004.0,250,,0915200444C19169,141010.0,,,4102220041043901669
2004,C00384032,N,Q3,,24971735394.0,15,IND,"PETERSON, JAMES S",WAYZATA,MN,55391,SELF,CONSULTANT,9282004.0,200,,41011.C20178,141010.0,,,4102220041043901674
2004,C00384032,N,Q3,,24971735396.0,15,IND,"GREENFIELD, JAMES",HOPKINS,MN,55305,,REQUESTED,9132004.0,750,,0915200444C19366,141010.0,,,4102220041043901683
2004,C00384032,N,Q3,,24971735397.0,15,IND,"WILLIAMS, THOMAS",MINNEAPOLIS,MN,55406,INFORMATION REQUESTED,RETIRED,9132004.0,500,,0915200444C19394,141010.0,,,4102220041043901687
2004,C00384032,N,Q3,,24971735397.0,15,IND,"HUNT JR, THOMAS",JORDAN,MN,55352,MEDALLION CAPITOL,INVESTOR,9232004.0,500,,1001200437C19865,141010.0,,,4102220041043901688
2004,C00384032,N,Q3,,24971735397.0,15,IND,"KING, D RANDALL",MINNEAPOLIS,MN,55402,MERCHANT & GOULD,ATTORNEY,9102004.0,500,,1001200437C19677,141010.0,,,4102220041043901689
2004,C00384032,N,Q3,,24971735400.0,15,IND,"ZILTZLOFF, LOWELL",WAYZATA,MN,55391,INFORMATION REQUESTED,RETIRED,9282004.0,250,,1001200437C19903,141010.0,,,4102220041043901698
2004,C00384032,N,Q3,,24971735402.0,15,IND,"TETZLOFF, ROBERT",MINNEAPOLIS,MN,55416,BRAKES & EQUIPMENT WHSE,MANAGER,9012004.0,215,,0915200444C19190,141010.0,,,4102220041043901705
2004,C00384032,N,Q3,,24971735401.0,15,IND,"LEAR, STEVEN",MINNEAPOLIS,MN,55442,AFFIANCE FINANCIAL,FINANCIAL PLANNER,9132004.0,450,,0915200444C19369,141010.0,,,4102220041043901702
2004,C00384032,N,Q3,,24971735402.0,15,IND,"ABBOTT, MARION",MINNEAPOLIS,MN,55419,INFORMATION REQUESTED,RETIRED,9102004.0,200,,0915200444C19341,141010.0,,,4102220041043901704
2004,C00384032,N,Q3,,24971735402.0,15,IND,"TETZLOFF, ROBERT",MINNEAPOLIS,MN,55416,BRAKES & EQUIPMENT WHSE,MANAGER,9282004.0,220,,41011.C20052,141010.0,,,4102220041043901706
2004,C00384032,N,Q3,,24971735365.0,15,IND,"MILLER, WILLIAM P",WACONIA,MN,55387,RED SKY PARTNERS,FINANCIAL SVC MGMT,9302004.0,500,,41011.C20086,141010.0,,,4102220041043901540
2004,C00384032,N,Q3,,24971735366.0,15,IND,"HERRIGES, KENNETH",SAINT PAUL,MN,55118,HERRIGAN DIST,CEO,9132004.0,250,,1001200437C19665,141010.0,,,4102220041043901560
2004,C00384032,N,Q3,,24971735366.0,15,IND,"HEINTZ MD, MARY",EDEN PRAIRIE,MN,55346,MN HEART CLINIC,PHYSICIAN,9052004.0,200,,1001200437C19694,141010.0,,,4102220041043901561
2004,C00384032,N,Q3,,24971735325.0,15,IND,"ANDERSON, RICHARD H",EDEN PRAIRIE,MN,55347,NORTHWEST AIRLINES,CEO,9142004.0,1000,,0915200444C19627,141010.0,,,4102220041043901390
2004,C00384032,N,Q3,,24971735325.0,15,IND,"KNOBLACH, JIM",SAINT CLOUD,MN,56301,MN HOUSE OF REPRESENTATIVES,REPRESENTATIVE,9222004.0,500,,1001200437C19772,141010.0,,,4102220041043901392
2004,C00384032,N,Q3,,24971735326.0,15,IND,"SCHWINGLER, JON",MOUND,MN,55364,ASLESSER BENDIT RESOURCES,EXEC,9282004.0,500,,41011.C20175,141010.0,,,4102220041043901394
2004,C00384032,N,Q3,,24971735326.0,15,IND,"PARKER, ANDREW",HOPKINS,MN,55305,SMITH PARKER LAW FIRM,ATTORNEY,9132004.0,750,,0915200444C19364,141010.0,,,4102220041043901395
2004,C00384032,N,Q3,,24971735367.0,15,IND,"MEYER, DANIEL P",ALEXANDRIA,VA,22308,DUBERSTEIN GROUP INC,VP,9142004.0,500,,1001200437C19725,141010.0,,,4102220041043901564
2004,C00384032,N,Q3,,24971735368.0,15,IND,"MEYER, DANIEL P",ALEXANDRIA,VA,22308,DUBERSTEIN GROUP INC,VP,9302004.0,500,,41011.C20116,141010.0,,,4102220041043901565
2004,C00384032,N,Q3,,24971735368.0,15,IND,"CROSBY, SHIRLEY",ORLANDO,FL,32800,SELF,HOMEMAKER,9292004.0,1000,,41011.C20044,141010.0,,,4102220041043901567
2004,C00384032,N,Q3,,24971735369.0,15,IND,"WIENS, CLAUDIA",HUGO,MN,55038,HOMEMAKER,HOMEMAKER,9132004.0,1000,,1001200437C19933,141010.0,,,4102220041043901571
2004,C00384032,N,Q3,,24971735370.0,15,IND,"BARTELL, JAMES",HOWARD LAKE,MN,55349,SELF,ACCOUNTANT,9132004.0,300,,1001200437C19935,141010.0,,,4102220041043901579
2004,C00384032,N,Q3,,24971735370.0,15,IND,"BERG, JEROME A",WATERTOWN,MN,55388,BERG DRYWALL,OWNER,9032004.0,500,,0915200444C19449,141010.0,,,4102220041043901580
2004,C00384032,N,Q3,,24971735370.0,15,IND,"WENZEL, STEPHEN",LITTLE FALLS,MN,56345,US GOVERNMENT,INFORMATION REQUESTED,9302004.0,1000,,41011.C20076,141010.0,,,4102220041043901582
2004,C00384032,N,Q3,,24971735371.0,15,IND,"TRAUTZ, JILL",MINNEAPOLIS,MN,55424,TRAUTZ INVESTMENT PROPERTIES,MANAGER,9012004.0,1000,,0915200444C19162,141010.0,,,4102220041043901586
2004,C00384032,N,Q3,,24971735372.0,15,IND,"BOGARD SR, ROBERT",SAINT CLOUD,MN,56304,GRANITE CITY READY MIX,CEO,9282004.0,250,,1001200437C19916,141010.0,,,4102220041043901587
2004,C00384032,N,Q3,,24971735372.0,15,IND,"BLEASE, JEFFREY",SARTELL,MN,56377,BLEASE & ZUCCARO LLP,ATTORNEY,9202004.0,500,,1001200437C19832,141010.0,,,4102220041043901589
2004,C00384032,N,Q3,,24971735373.0,15,IND,"SCHLOUGH, JOYCE",SAINT CLOUD,MN,56303,PARK INDUSTRIES,EXEC,9302004.0,500,,41011.C20098,141010.0,,,4102220041043901591
2004,C00384032,N,Q3,,24971735418.0,15,IND,"PROUT, WILLIAM",SAINT CLOUD,MN,56304,,REQUESTED,9242004.0,250,,1001200437C19762,141010.0,,,4102220041043901773
2004,C00384032,N,Q3,,24971735419.0,15,IND,"FLEMING, TIMOTHY",MEDINA,MN,55356,RJF AGENCY,EXEC,9202004.0,500,,1001200437C19820,141010.0,,,4102220041043901776
2004,C00384032,N,Q3,,24971735419.0,15,IND,"SCHMITZ, JAMES S",SAUK RAPIDS,MN,56379,AIR CARGO INC,DEVELOPER,9242004.0,250,,1001200437C19764,141010.0,,,4102220041043901774
2004,C00384032,N,Q3,,24971735419.0,15,IND,"WERLER, PAUL",MINNEAPOLIS,MN,55409,,REQUESTED,9222004.0,250,,1001200437C19778,141010.0,,,4102220041043901775
